time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.contacts
1970/01/01/01:07:03.917000,21116,423,917000000,,"[False, True, True, True]"
1970/01/01/01:07:03.938000,21117,423,938000000,,"[False, False, False, True]"
1970/01/01/01:07:03.956000,21118,423,956000000,,"[True, False, False, True]"
1970/01/01/01:07:03.977000,21119,423,977000000,,"[True, False, False, True]"
1970/01/01/01:07:03.996000,21120,423,996000000,,"[True, False, False, True]"
1970/01/01/01:07:04.016000,21121,424,16000000,,"[True, False, False, True]"
1970/01/01/01:07:04.036000,21122,424,36000000,,"[True, False, False, True]"
1970/01/01/01:07:04.058000,21123,424,57000000,,"[True, False, False, True]"
1970/01/01/01:07:04.076000,21124,424,76000000,,"[True, False, False, True]"
1970/01/01/01:07:04.095000,21125,424,96000000,,"[True, False, False, True]"
1970/01/01/01:07:04.116000,21126,424,116000000,,"[True, False, False, True]"
1970/01/01/01:07:04.136000,21127,424,136000000,,"[True, False, False, True]"
1970/01/01/01:07:04.156000,21128,424,156000000,,"[True, False, True, True]"
1970/01/01/01:07:04.176000,21129,424,176000000,,"[True, False, True, True]"
1970/01/01/01:07:04.196000,21130,424,196000000,,"[False, False, True, False]"
1970/01/01/01:07:04.217000,21131,424,216000000,,"[False, True, True, False]"
1970/01/01/01:07:04.235000,21132,424,237000000,,"[False, True, True, False]"
1970/01/01/01:07:04.256000,21133,424,256000000,,"[False, True, True, False]"
1970/01/01/01:07:04.276000,21134,424,276000000,,"[False, True, True, False]"
1970/01/01/01:07:04.297000,21135,424,296000000,,"[False, True, True, False]"
1970/01/01/01:07:04.316000,21136,424,316000000,,"[False, True, True, False]"
1970/01/01/01:07:04.339000,21137,424,339000000,,"[False, True, True, False]"
1970/01/01/01:07:04.356000,21138,424,356000000,,"[False, True, True, False]"
1970/01/01/01:07:04.376000,21139,424,376000000,,"[False, True, True, False]"
1970/01/01/01:07:04.395000,21140,424,396000000,,"[False, True, True, False]"
1970/01/01/01:07:04.416000,21141,424,416000000,,"[False, True, True, True]"
1970/01/01/01:07:04.440000,21142,424,440000000,,"[True, False, False, True]"
1970/01/01/01:07:04.458000,21143,424,457000000,,"[False, False, False, False]"
1970/01/01/01:07:04.475000,21144,424,476000000,,"[True, False, False, True]"
1970/01/01/01:07:04.496000,21145,424,496000000,,"[True, False, False, True]"
1970/01/01/01:07:04.516000,21146,424,516000000,,"[True, False, False, True]"
1970/01/01/01:07:04.539000,21147,424,536000000,,"[True, False, False, True]"
1970/01/01/01:07:04.556000,21148,424,556000000,,"[True, False, False, True]"
1970/01/01/01:07:04.580000,21149,424,579000000,,"[True, False, False, True]"
1970/01/01/01:07:04.596000,21150,424,596000000,,"[True, False, False, True]"
1970/01/01/01:07:04.616000,21151,424,616000000,,"[True, False, False, True]"
1970/01/01/01:07:04.636000,21152,424,636000000,,"[True, False, False, True]"
1970/01/01/01:07:04.656000,21153,424,656000000,,"[True, False, True, True]"
1970/01/01/01:07:04.676000,21154,424,676000000,,"[True, False, True, True]"
1970/01/01/01:07:04.696000,21155,424,696000000,,"[False, False, True, False]"
1970/01/01/01:07:04.716000,21156,424,716000000,,"[False, False, True, False]"
1970/01/01/01:07:04.737000,21157,424,737000000,,"[False, True, True, False]"
1970/01/01/01:07:04.756000,21158,424,756000000,,"[False, True, True, False]"
1970/01/01/01:07:04.777000,21159,424,777000000,,"[False, True, True, False]"
1970/01/01/01:07:04.796000,21160,424,796000000,,"[False, True, True, False]"
1970/01/01/01:07:04.816000,21161,424,816000000,,"[False, True, True, False]"
1970/01/01/01:07:04.836000,21162,424,836000000,,"[False, True, True, False]"
1970/01/01/01:07:04.857000,21163,424,856000000,,"[False, True, True, False]"
1970/01/01/01:07:04.876000,21164,424,876000000,,"[False, True, True, False]"
1970/01/01/01:07:04.896000,21165,424,896000000,,"[False, True, True, False]"
1970/01/01/01:07:04.916000,21166,424,916000000,,"[False, True, True, True]"
1970/01/01/01:07:04.936000,21167,424,936000000,,"[False, False, False, True]"
1970/01/01/01:07:04.956000,21168,424,956000000,,"[True, False, False, True]"
1970/01/01/01:07:04.976000,21169,424,976000000,,"[True, False, False, True]"
1970/01/01/01:07:04.996000,21170,424,996000000,,"[True, False, False, True]"
1970/01/01/01:07:05.016000,21171,425,16000000,,"[True, False, False, True]"
1970/01/01/01:07:05.038000,21172,425,36000000,,"[True, False, False, True]"
1970/01/01/01:07:05.056000,21173,425,56000000,,"[True, False, False, True]"
1970/01/01/01:07:05.076000,21174,425,76000000,,"[True, False, False, True]"
1970/01/01/01:07:05.096000,21175,425,96000000,,"[True, False, False, True]"
1970/01/01/01:07:05.115000,21176,425,116000000,,"[True, False, False, True]"
1970/01/01/01:07:05.136000,21177,425,136000000,,"[True, False, False, True]"
1970/01/01/01:07:05.156000,21178,425,156000000,,"[True, False, True, True]"
1970/01/01/01:07:05.176000,21179,425,176000000,,"[True, False, True, True]"
1970/01/01/01:07:05.196000,21180,425,196000000,,"[False, False, True, False]"
1970/01/01/01:07:05.217000,21181,425,217000000,,"[False, False, True, False]"
1970/01/01/01:07:05.237000,21182,425,237000000,,"[False, True, True, False]"
1970/01/01/01:07:05.259000,21183,425,259000000,,"[False, True, True, False]"
1970/01/01/01:07:05.279000,21184,425,279000000,,"[False, True, True, False]"
1970/01/01/01:07:05.297000,21185,425,297000000,,"[False, True, True, False]"
1970/01/01/01:07:05.316000,21186,425,316000000,,"[False, True, True, False]"
1970/01/01/01:07:05.336000,21187,425,336000000,,"[False, True, True, False]"
1970/01/01/01:07:05.356000,21188,425,356000000,,"[False, True, True, False]"
1970/01/01/01:07:05.377000,21189,425,377000000,,"[False, True, True, False]"
1970/01/01/01:07:05.396000,21190,425,396000000,,"[False, True, True, False]"
1970/01/01/01:07:05.417000,21191,425,417000000,,"[False, True, True, True]"
1970/01/01/01:07:05.432000,21192,425,441000000,,"[False, False, True, True]"
1970/01/01/01:07:05.456000,21193,425,456000000,,"[False, False, False, True]"
1970/01/01/01:07:05.476000,21194,425,476000000,,"[True, False, False, True]"
1970/01/01/01:07:05.496000,21195,425,496000000,,"[True, False, False, True]"
1970/01/01/01:07:05.516000,21196,425,516000000,,"[True, False, False, True]"
1970/01/01/01:07:05.535000,21197,425,536000000,,"[True, False, False, True]"
1970/01/01/01:07:05.558000,21198,425,557000000,,"[True, False, False, True]"
1970/01/01/01:07:05.577000,21199,425,577000000,,"[True, False, False, True]"
1970/01/01/01:07:05.596000,21200,425,596000000,,"[True, False, False, True]"
1970/01/01/01:07:05.616000,21201,425,616000000,,"[True, False, False, True]"
1970/01/01/01:07:05.639000,21202,425,639000000,,"[True, False, False, True]"
1970/01/01/01:07:05.660000,21203,425,660000000,,"[True, False, True, True]"
1970/01/01/01:07:05.676000,21204,425,676000000,,"[True, False, True, True]"
1970/01/01/01:07:05.697000,21205,425,696000000,,"[False, False, True, False]"
1970/01/01/01:07:05.716000,21206,425,716000000,,"[False, False, True, False]"
1970/01/01/01:07:05.739000,21207,425,739000000,,"[False, True, True, False]"
1970/01/01/01:07:05.756000,21208,425,756000000,,"[False, True, True, False]"
1970/01/01/01:07:05.780000,21209,425,785000000,,"[False, True, True, False]"
1970/01/01/01:07:05.796000,21210,425,796000000,,"[False, True, True, False]"
1970/01/01/01:07:05.816000,21211,425,816000000,,"[False, True, True, False]"
1970/01/01/01:07:05.840000,21212,425,840000000,,"[False, True, True, False]"
1970/01/01/01:07:05.856000,21213,425,856000000,,"[False, True, True, False]"
1970/01/01/01:07:05.876000,21214,425,876000000,,"[False, True, True, False]"
1970/01/01/01:07:05.896000,21215,425,896000000,,"[False, True, True, False]"
1970/01/01/01:07:05.916000,21216,425,916000000,,"[False, True, True, True]"
1970/01/01/01:07:05.936000,21217,425,936000000,,"[True, True, True, True]"
1970/01/01/01:07:05.956000,21218,425,956000000,,"[True, False, False, True]"
1970/01/01/01:07:05.977000,21219,425,976000000,,"[True, False, False, True]"
1970/01/01/01:07:05.996000,21220,425,996000000,,"[True, False, False, True]"
1970/01/01/01:07:06.016000,21221,426,16000000,,"[True, False, False, True]"
1970/01/01/01:07:06.036000,21222,426,36000000,,"[True, False, False, True]"
1970/01/01/01:07:06.057000,21223,426,56000000,,"[True, False, False, True]"
1970/01/01/01:07:06.076000,21224,426,76000000,,"[True, False, False, True]"
1970/01/01/01:07:06.096000,21225,426,96000000,,"[True, False, False, True]"
1970/01/01/01:07:06.116000,21226,426,116000000,,"[True, False, False, True]"
1970/01/01/01:07:06.136000,21227,426,136000000,,"[True, False, False, True]"
1970/01/01/01:07:06.156000,21228,426,156000000,,"[True, False, True, True]"
1970/01/01/01:07:06.176000,21229,426,176000000,,"[True, False, True, True]"
1970/01/01/01:07:06.197000,21230,426,197000000,,"[False, False, True, False]"
1970/01/01/01:07:06.216000,21231,426,216000000,,"[False, True, True, False]"
1970/01/01/01:07:06.236000,21232,426,236000000,,"[False, True, True, False]"
1970/01/01/01:07:06.258000,21233,426,258000000,,"[False, True, True, False]"
1970/01/01/01:07:06.275000,21234,426,276000000,,"[False, True, True, False]"
1970/01/01/01:07:06.296000,21235,426,296000000,,"[False, True, True, False]"
1970/01/01/01:07:06.317000,21236,426,317000000,,"[False, True, True, False]"
1970/01/01/01:07:06.338000,21237,426,338000000,,"[False, True, True, False]"
1970/01/01/01:07:06.356000,21238,426,356000000,,"[False, True, True, False]"
1970/01/01/01:07:06.376000,21239,426,376000000,,"[False, True, True, False]"
1970/01/01/01:07:06.396000,21240,426,396000000,,"[False, True, True, False]"
1970/01/01/01:07:06.425000,21241,426,424000000,,"[False, True, True, True]"
1970/01/01/01:07:06.438000,21242,426,436000000,,"[False, True, True, True]"
1970/01/01/01:07:06.458000,21243,426,458000000,,"[True, False, False, True]"
1970/01/01/01:07:06.476000,21244,426,476000000,,"[True, False, False, True]"
1970/01/01/01:07:06.496000,21245,426,496000000,,"[True, False, False, True]"
1970/01/01/01:07:06.516000,21246,426,516000000,,"[True, False, False, True]"
1970/01/01/01:07:06.536000,21247,426,536000000,,"[True, False, False, True]"
1970/01/01/01:07:06.556000,21248,426,556000000,,"[True, False, False, True]"
1970/01/01/01:07:06.576000,21249,426,576000000,,"[True, False, False, True]"
1970/01/01/01:07:06.596000,21250,426,596000000,,"[True, False, False, True]"
1970/01/01/01:07:06.616000,21251,426,616000000,,"[True, False, False, True]"
1970/01/01/01:07:06.636000,21252,426,636000000,,"[True, False, False, True]"
1970/01/01/01:07:06.660000,21253,426,659000000,,"[True, False, True, True]"
1970/01/01/01:07:06.676000,21254,426,676000000,,"[True, False, True, True]"
1970/01/01/01:07:06.696000,21255,426,696000000,,"[False, False, True, True]"
1970/01/01/01:07:06.717000,21256,426,717000000,,"[False, False, True, False]"
1970/01/01/01:07:06.736000,21257,426,736000000,,"[False, True, True, False]"
1970/01/01/01:07:06.756000,21258,426,756000000,,"[False, True, True, False]"
1970/01/01/01:07:06.776000,21259,426,776000000,,"[False, True, True, False]"
1970/01/01/01:07:06.796000,21260,426,796000000,,"[False, False, False, False]"
1970/01/01/01:07:06.816000,21261,426,816000000,,"[False, True, True, False]"
1970/01/01/01:07:06.839000,21262,426,839000000,,"[False, True, True, False]"
1970/01/01/01:07:06.857000,21263,426,857000000,,"[False, True, True, False]"
1970/01/01/01:07:06.877000,21264,426,876000000,,"[False, True, True, False]"
1970/01/01/01:07:06.899000,21265,426,898000000,,"[False, True, True, False]"
1970/01/01/01:07:06.916000,21266,426,916000000,,"[False, True, True, True]"
1970/01/01/01:07:06.941000,21267,426,941000000,,"[True, True, True, True]"
1970/01/01/01:07:06.956000,21268,426,956000000,,"[True, False, False, True]"
1970/01/01/01:07:06.977000,21269,426,977000000,,"[True, False, False, True]"
1970/01/01/01:07:06.996000,21270,426,996000000,,"[True, False, False, True]"
1970/01/01/01:07:07.016000,21271,427,16000000,,"[True, False, False, True]"
1970/01/01/01:07:07.036000,21272,427,36000000,,"[True, False, False, True]"
1970/01/01/01:07:07.057000,21273,427,56000000,,"[True, False, False, True]"
1970/01/01/01:07:07.077000,21274,427,77000000,,"[True, False, False, True]"
1970/01/01/01:07:07.096000,21275,427,96000000,,"[True, False, False, True]"
1970/01/01/01:07:07.116000,21276,427,116000000,,"[True, False, False, True]"
1970/01/01/01:07:07.143000,21277,427,143000000,,"[True, False, False, True]"
1970/01/01/01:07:07.156000,21278,427,156000000,,"[True, False, True, True]"
1970/01/01/01:07:07.176000,21279,427,176000000,,"[True, False, True, True]"
1970/01/01/01:07:07.207000,21280,427,207000000,,"[False, False, True, False]"
1970/01/01/01:07:07.216000,21281,427,216000000,,"[False, False, True, False]"
1970/01/01/01:07:07.236000,21282,427,236000000,,"[False, True, True, False]"
1970/01/01/01:07:07.256000,21283,427,256000000,,"[False, True, True, False]"
1970/01/01/01:07:07.276000,21284,427,276000000,,"[False, True, True, False]"
1970/01/01/01:07:07.296000,21285,427,296000000,,"[False, True, True, False]"
1970/01/01/01:07:07.317000,21286,427,317000000,,"[False, True, True, False]"
1970/01/01/01:07:07.335000,21287,427,336000000,,"[False, True, True, False]"
1970/01/01/01:07:07.355000,21288,427,356000000,,"[False, True, True, False]"
1970/01/01/01:07:07.376000,21289,427,376000000,,"[False, True, True, False]"
1970/01/01/01:07:07.396000,21290,427,396000000,,"[False, True, True, False]"
1970/01/01/01:07:07.416000,21291,427,416000000,,"[False, True, True, True]"
1970/01/01/01:07:07.441000,21292,427,441000000,,"[False, True, True, True]"
1970/01/01/01:07:07.456000,21293,427,456000000,,"[True, False, False, True]"
1970/01/01/01:07:07.476000,21294,427,476000000,,"[True, False, False, True]"
1970/01/01/01:07:07.496000,21295,427,496000000,,"[True, False, False, True]"
1970/01/01/01:07:07.516000,21296,427,516000000,,"[True, False, False, True]"
1970/01/01/01:07:07.535000,21297,427,536000000,,"[True, False, False, True]"
1970/01/01/01:07:07.560000,21298,427,560000000,,"[True, False, False, True]"
1970/01/01/01:07:07.576000,21299,427,576000000,,"[True, False, False, True]"
1970/01/01/01:07:07.596000,21300,427,596000000,,"[True, False, False, True]"
1970/01/01/01:07:07.616000,21301,427,616000000,,"[True, False, False, True]"
1970/01/01/01:07:07.635000,21302,427,637000000,,"[True, False, False, True]"
1970/01/01/01:07:07.656000,21303,427,656000000,,"[True, False, False, True]"
1970/01/01/01:07:07.676000,21304,427,676000000,,"[True, False, True, True]"
1970/01/01/01:07:07.709000,21305,427,704000000,,"[True, False, True, True]"
1970/01/01/01:07:07.716000,21306,427,716000000,,"[False, False, True, False]"
1970/01/01/01:07:07.739000,21307,427,739000000,,"[False, True, True, False]"
1970/01/01/01:07:07.756000,21308,427,756000000,,"[False, True, True, False]"
1970/01/01/01:07:07.776000,21309,427,776000000,,"[False, True, True, False]"
1970/01/01/01:07:07.796000,21310,427,796000000,,"[False, True, True, False]"
1970/01/01/01:07:07.816000,21311,427,816000000,,"[False, True, True, False]"
1970/01/01/01:07:07.835000,21312,427,836000000,,"[False, True, True, False]"
1970/01/01/01:07:07.856000,21313,427,856000000,,"[False, True, True, False]"
1970/01/01/01:07:07.876000,21314,427,876000000,,"[False, True, True, False]"
1970/01/01/01:07:07.896000,21315,427,896000000,,"[False, True, True, False]"
1970/01/01/01:07:07.916000,21316,427,916000000,,"[False, False, False, False]"
1970/01/01/01:07:07.936000,21317,427,936000000,,"[False, True, True, True]"
1970/01/01/01:07:07.956000,21318,427,956000000,,"[True, False, True, True]"
1970/01/01/01:07:07.977000,21319,427,976000000,,"[True, False, False, True]"
1970/01/01/01:07:07.996000,21320,427,996000000,,"[False, False, False, False]"
1970/01/01/01:07:08.016000,21321,428,16000000,,"[True, False, False, True]"
1970/01/01/01:07:08.037000,21322,428,37000000,,"[False, False, False, False]"
1970/01/01/01:07:08.056000,21323,428,56000000,,"[True, False, False, True]"
1970/01/01/01:07:08.076000,21324,428,76000000,,"[True, False, False, True]"
1970/01/01/01:07:08.095000,21325,428,96000000,,"[True, False, False, True]"
1970/01/01/01:07:08.116000,21326,428,116000000,,"[True, False, False, True]"
1970/01/01/01:07:08.140000,21327,428,139000000,,"[True, False, False, True]"
1970/01/01/01:07:08.156000,21328,428,156000000,,"[False, False, False, False]"
1970/01/01/01:07:08.177000,21329,428,177000000,,"[True, False, True, True]"
1970/01/01/01:07:08.196000,21330,428,196000000,,"[True, False, True, True]"
1970/01/01/01:07:08.216000,21331,428,216000000,,"[False, True, True, False]"
1970/01/01/01:07:08.240000,21332,428,240000000,,"[False, True, True, False]"
1970/01/01/01:07:08.256000,21333,428,256000000,,"[False, True, True, False]"
1970/01/01/01:07:08.276000,21334,428,276000000,,"[False, True, True, False]"
1970/01/01/01:07:08.296000,21335,428,296000000,,"[False, True, True, False]"
1970/01/01/01:07:08.316000,21336,428,317000000,,"[False, True, True, False]"
1970/01/01/01:07:08.336000,21337,428,336000000,,"[False, True, True, False]"
1970/01/01/01:07:08.356000,21338,428,356000000,,"[False, True, True, False]"
1970/01/01/01:07:08.376000,21339,428,376000000,,"[False, True, True, False]"
1970/01/01/01:07:08.396000,21340,428,396000000,,"[False, True, True, False]"
1970/01/01/01:07:08.416000,21341,428,416000000,,"[False, True, True, False]"
1970/01/01/01:07:08.437000,21342,428,437000000,,"[False, True, True, True]"
1970/01/01/01:07:08.456000,21343,428,456000000,,"[True, False, True, True]"
1970/01/01/01:07:08.477000,21344,428,477000000,,"[True, False, False, True]"
1970/01/01/01:07:08.496000,21345,428,496000000,,"[True, False, False, True]"
1970/01/01/01:07:08.516000,21346,428,516000000,,"[True, False, False, True]"
1970/01/01/01:07:08.543000,21347,428,542000000,,"[True, False, False, True]"
1970/01/01/01:07:08.557000,21348,428,556000000,,"[True, False, False, True]"
1970/01/01/01:07:08.576000,21349,428,576000000,,"[True, False, False, True]"
1970/01/01/01:07:08.596000,21350,428,596000000,,"[True, False, False, True]"
1970/01/01/01:07:08.616000,21351,428,616000000,,"[True, False, False, True]"
1970/01/01/01:07:08.638000,21352,428,637000000,,"[True, False, False, True]"
1970/01/01/01:07:08.657000,21353,428,657000000,,"[True, False, False, True]"
1970/01/01/01:07:08.676000,21354,428,676000000,,"[True, False, True, True]"
1970/01/01/01:07:08.697000,21355,428,697000000,,"[True, False, True, True]"
1970/01/01/01:07:08.716000,21356,428,716000000,,"[False, False, True, False]"
1970/01/01/01:07:08.737000,21357,428,736000000,,"[False, True, True, False]"
1970/01/01/01:07:08.757000,21358,428,757000000,,"[False, True, True, False]"
1970/01/01/01:07:08.776000,21359,428,776000000,,"[False, True, True, False]"
1970/01/01/01:07:08.796000,21360,428,796000000,,"[False, True, True, False]"
1970/01/01/01:07:08.816000,21361,428,816000000,,"[False, True, True, False]"
1970/01/01/01:07:08.836000,21362,428,836000000,,"[False, True, True, False]"
1970/01/01/01:07:08.856000,21363,428,856000000,,"[False, True, True, False]"
1970/01/01/01:07:08.881000,21364,428,880000000,,"[False, True, True, False]"
1970/01/01/01:07:08.897000,21365,428,897000000,,"[False, True, True, False]"
1970/01/01/01:07:08.918000,21366,428,918000000,,"[False, True, True, False]"
1970/01/01/01:07:08.941000,21367,428,941000000,,"[False, True, True, True]"
1970/01/01/01:07:08.956000,21368,428,956000000,,"[False, True, True, True]"
1970/01/01/01:07:08.977000,21369,428,976000000,,"[True, False, False, True]"
1970/01/01/01:07:08.997000,21370,428,996000000,,"[True, False, False, True]"
1970/01/01/01:07:09.016000,21371,429,16000000,,"[True, False, False, True]"
1970/01/01/01:07:09.036000,21372,429,36000000,,"[True, False, False, True]"
1970/01/01/01:07:09.056000,21373,429,57000000,,"[True, False, False, True]"
1970/01/01/01:07:09.077000,21374,429,77000000,,"[True, False, False, True]"
1970/01/01/01:07:09.096000,21375,429,96000000,,"[True, False, False, True]"
1970/01/01/01:07:09.117000,21376,429,116000000,,"[True, False, False, True]"
1970/01/01/01:07:09.136000,21377,429,136000000,,"[True, False, False, True]"
1970/01/01/01:07:09.156000,21378,429,156000000,,"[True, False, False, True]"
1970/01/01/01:07:09.176000,21379,429,176000000,,"[True, False, True, True]"
1970/01/01/01:07:09.196000,21380,429,196000000,,"[True, False, True, True]"
1970/01/01/01:07:09.216000,21381,429,216000000,,"[False, False, True, False]"
1970/01/01/01:07:09.241000,21382,429,236000000,,"[False, False, True, False]"
1970/01/01/01:07:09.251000,21383,429,261000000,,"[False, True, True, False]"
1970/01/01/01:07:09.277000,21384,429,276000000,,"[False, True, True, False]"
1970/01/01/01:07:09.297000,21385,429,297000000,,"[False, True, True, False]"
1970/01/01/01:07:09.317000,21386,429,316000000,,"[False, True, True, False]"
1970/01/01/01:07:09.337000,21387,429,337000000,,"[False, True, True, False]"
1970/01/01/01:07:09.357000,21388,429,357000000,,"[False, True, True, False]"
1970/01/01/01:07:09.377000,21389,429,377000000,,"[False, True, True, False]"
1970/01/01/01:07:09.396000,21390,429,396000000,,"[False, True, True, False]"
1970/01/01/01:07:09.416000,21391,429,416000000,,"[False, True, True, False]"
1970/01/01/01:07:09.436000,21392,429,436000000,,"[False, True, True, True]"
1970/01/01/01:07:09.456000,21393,429,456000000,,"[False, True, True, True]"
1970/01/01/01:07:09.476000,21394,429,476000000,,"[False, False, False, True]"
1970/01/01/01:07:09.497000,21395,429,497000000,,"[True, False, False, True]"
1970/01/01/01:07:09.519000,21396,429,519000000,,"[True, False, False, True]"
1970/01/01/01:07:09.536000,21397,429,536000000,,"[True, False, False, True]"
1970/01/01/01:07:09.556000,21398,429,556000000,,"[True, False, False, True]"
1970/01/01/01:07:09.576000,21399,429,576000000,,"[True, False, False, True]"
1970/01/01/01:07:09.596000,21400,429,596000000,,"[True, False, False, True]"
1970/01/01/01:07:09.616000,21401,429,616000000,,"[True, False, False, True]"
1970/01/01/01:07:09.635000,21402,429,636000000,,"[True, False, False, True]"
1970/01/01/01:07:09.657000,21403,429,657000000,,"[True, False, False, True]"
1970/01/01/01:07:09.676000,21404,429,676000000,,"[True, False, True, True]"
1970/01/01/01:07:09.696000,21405,429,696000000,,"[True, False, True, True]"
1970/01/01/01:07:09.716000,21406,429,716000000,,"[False, False, True, False]"
1970/01/01/01:07:09.736000,21407,429,736000000,,"[False, False, True, False]"
1970/01/01/01:07:09.757000,21408,429,757000000,,"[False, True, True, False]"
1970/01/01/01:07:09.776000,21409,429,776000000,,"[False, True, True, False]"
1970/01/01/01:07:09.796000,21410,429,796000000,,"[False, True, True, False]"
1970/01/01/01:07:09.816000,21411,429,816000000,,"[False, True, True, False]"
1970/01/01/01:07:09.836000,21412,429,836000000,,"[False, True, True, False]"
1970/01/01/01:07:09.856000,21413,429,856000000,,"[False, True, True, False]"
1970/01/01/01:07:09.876000,21414,429,876000000,,"[False, True, True, False]"
1970/01/01/01:07:09.897000,21415,429,897000000,,"[False, True, True, False]"
1970/01/01/01:07:09.918000,21416,429,918000000,,"[False, True, True, False]"
1970/01/01/01:07:09.938000,21417,429,936000000,,"[False, True, True, True]"
1970/01/01/01:07:09.956000,21418,429,956000000,,"[False, True, True, True]"
1970/01/01/01:07:09.963000,21419,429,977000000,,"[False, False, False, True]"
1970/01/01/01:07:09.996000,21420,429,996000000,,"[True, False, False, True]"
1970/01/01/01:07:10.016000,21421,430,16000000,,"[True, False, False, True]"
1970/01/01/01:07:10.036000,21422,430,36000000,,"[True, False, False, True]"
1970/01/01/01:07:10.056000,21423,430,56000000,,"[True, False, False, True]"
1970/01/01/01:07:10.080000,21424,430,79000000,,"[True, False, False, True]"
1970/01/01/01:07:10.096000,21425,430,96000000,,"[True, False, False, True]"
1970/01/01/01:07:10.116000,21426,430,116000000,,"[False, False, False, True]"
1970/01/01/01:07:10.139000,21427,430,136000000,,"[True, False, False, True]"
1970/01/01/01:07:10.156000,21428,430,156000000,,"[True, False, False, True]"
1970/01/01/01:07:10.176000,21429,430,176000000,,"[True, False, True, True]"
1970/01/01/01:07:10.196000,21430,430,196000000,,"[True, False, True, True]"
1970/01/01/01:07:10.217000,21431,430,217000000,,"[False, False, True, False]"
1970/01/01/01:07:10.236000,21432,430,236000000,,"[False, True, True, False]"
1970/01/01/01:07:10.256000,21433,430,256000000,,"[False, True, True, False]"
1970/01/01/01:07:10.276000,21434,430,276000000,,"[False, True, True, False]"
1970/01/01/01:07:10.296000,21435,430,296000000,,"[False, True, True, False]"
1970/01/01/01:07:10.316000,21436,430,316000000,,"[False, True, True, False]"
1970/01/01/01:07:10.336000,21437,430,336000000,,"[False, True, True, False]"
1970/01/01/01:07:10.356000,21438,430,356000000,,"[False, True, True, False]"
1970/01/01/01:07:10.376000,21439,430,376000000,,"[False, True, True, False]"
1970/01/01/01:07:10.396000,21440,430,396000000,,"[False, True, True, False]"
1970/01/01/01:07:10.416000,21441,430,416000000,,"[False, True, True, False]"
1970/01/01/01:07:10.436000,21442,430,436000000,,"[False, True, True, True]"
1970/01/01/01:07:10.456000,21443,430,456000000,,"[False, True, True, True]"
1970/01/01/01:07:10.476000,21444,430,476000000,,"[True, False, False, True]"
1970/01/01/01:07:10.496000,21445,430,496000000,,"[True, False, False, True]"
1970/01/01/01:07:10.516000,21446,430,516000000,,"[True, False, False, True]"
1970/01/01/01:07:10.536000,21447,430,536000000,,"[True, False, False, True]"
1970/01/01/01:07:10.560000,21448,430,560000000,,"[True, False, False, True]"
1970/01/01/01:07:10.576000,21449,430,576000000,,"[True, False, False, True]"
1970/01/01/01:07:10.596000,21450,430,596000000,,"[True, False, False, True]"
1970/01/01/01:07:10.617000,21451,430,617000000,,"[True, False, False, True]"
1970/01/01/01:07:10.636000,21452,430,636000000,,"[True, False, False, True]"
1970/01/01/01:07:10.656000,21453,430,656000000,,"[True, False, False, True]"
1970/01/01/01:07:10.676000,21454,430,676000000,,"[True, False, True, True]"
1970/01/01/01:07:10.697000,21455,430,696000000,,"[True, False, True, True]"
1970/01/01/01:07:10.716000,21456,430,716000000,,"[False, False, True, False]"
1970/01/01/01:07:10.737000,21457,430,737000000,,"[False, False, True, False]"
1970/01/01/01:07:10.756000,21458,430,756000000,,"[False, True, True, False]"
1970/01/01/01:07:10.776000,21459,430,776000000,,"[False, True, True, False]"
1970/01/01/01:07:10.796000,21460,430,796000000,,"[False, True, True, False]"
1970/01/01/01:07:10.816000,21461,430,816000000,,"[False, True, True, False]"
1970/01/01/01:07:10.836000,21462,430,836000000,,"[False, True, True, False]"
1970/01/01/01:07:10.855000,21463,430,856000000,,"[False, True, True, False]"
1970/01/01/01:07:10.877000,21464,430,876000000,,"[False, True, True, False]"
1970/01/01/01:07:10.896000,21465,430,896000000,,"[False, True, True, False]"
1970/01/01/01:07:10.916000,21466,430,916000000,,"[False, True, True, False]"
1970/01/01/01:07:10.939000,21467,430,939000000,,"[False, True, True, True]"
1970/01/01/01:07:10.956000,21468,430,956000000,,"[False, True, True, True]"
1970/01/01/01:07:10.976000,21469,430,976000000,,"[True, False, False, True]"
1970/01/01/01:07:10.996000,21470,430,996000000,,"[True, False, False, True]"
1970/01/01/01:07:11.017000,21471,431,17000000,,"[True, False, False, True]"
1970/01/01/01:07:11.036000,21472,431,36000000,,"[True, False, False, True]"
1970/01/01/01:07:11.056000,21473,431,56000000,,"[True, False, False, True]"
1970/01/01/01:07:11.077000,21474,431,77000000,,"[True, False, False, True]"
1970/01/01/01:07:11.096000,21475,431,96000000,,"[True, False, False, True]"
1970/01/01/01:07:11.117000,21476,431,116000000,,"[True, False, False, True]"
1970/01/01/01:07:11.136000,21477,431,136000000,,"[True, False, False, True]"
1970/01/01/01:07:11.156000,21478,431,156000000,,"[True, False, False, True]"
1970/01/01/01:07:11.176000,21479,431,176000000,,"[True, False, True, True]"
1970/01/01/01:07:11.196000,21480,431,196000000,,"[True, False, True, True]"
1970/01/01/01:07:11.216000,21481,431,216000000,,"[False, False, True, False]"
1970/01/01/01:07:11.236000,21482,431,236000000,,"[False, False, True, False]"
